costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,weburl
A,USD,STD,FS,C,012124,2023-12-31,MORGAN STANLEY,MS,www.morganstanley.com
A,USD,STD,INDL,C,012124,2023-12-31,MORGAN STANLEY,MS,www.morganstanley.com
A,USD,STD,FS,C,012124,2024-12-31,MORGAN STANLEY,MS,www.morganstanley.com
A,USD,STD,INDL,C,012124,2024-12-31,MORGAN STANLEY,MS,www.morganstanley.com
A,USD,STD,FS,C,012124,2025-12-31,MORGAN STANLEY,MS,www.morganstanley.com
A,USD,STD,INDL,C,012124,2025-12-31,MORGAN STANLEY,MS,www.morganstanley.com
A,USD,STD,FS,C,012138,2010-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2010-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2011-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2011-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2012-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2012-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2013-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2013-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2014-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2014-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2015-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2015-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2016-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2016-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2017-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2017-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2018-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2018-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2019-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2019-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2020-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2020-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2021-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2021-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2022-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2022-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2023-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2023-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2024-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2024-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,FS,C,012138,2025-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012138,2025-12-31,PRICE (T. ROWE) GROUP,TROW,www.troweprice.com
A,USD,STD,INDL,C,012141,2010-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2011-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2012-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2013-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2014-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2015-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2016-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2017-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2018-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2019-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2020-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2021-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2022-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2023-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2024-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012141,2025-06-30,MICROSOFT CORP,MSFT,www.microsoft.com
A,USD,STD,INDL,C,012142,2010-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2011-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2012-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2013-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2014-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2015-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2016-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2017-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2018-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2019-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2020-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2021-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2022-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2023-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2024-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012142,2025-05-31,ORACLE CORP,ORCL,www.oracle.com
A,USD,STD,INDL,C,012441,2010-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2011-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2012-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2013-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2014-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2015-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2016-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2017-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2018-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2019-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2020-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2021-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2022-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2023-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2024-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012441,2025-12-31,GARTNER INC,IT,www.gartner.com
A,USD,STD,INDL,C,012459,2010-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2011-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2012-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2013-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2014-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2015-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2016-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2017-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2018-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2019-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2020-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2021-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2022-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2023-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2024-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012459,2025-12-31,NVR INC,NVR,www.nvrinc.com
A,USD,STD,INDL,C,012540,2010-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2011-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2012-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2013-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2014-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2015-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2016-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2017-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2018-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2019-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2020-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2021-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2022-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2023-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2024-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012540,2025-11-30,ADOBE INC,ADBE,www.adobe.com
A,USD,STD,INDL,C,012635,2010-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2011-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2012-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2013-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2014-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2015-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2016-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2017-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2018-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2019-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2020-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2021-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2022-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2023-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2024-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,INDL,C,012635,2025-12-31,FISERV INC,FISV,www.fiserv.com
A,USD,STD,FS,C,013125,2010-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2010-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2011-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2011-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2012-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2012-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2013-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2013-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2014-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2014-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2015-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2015-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2016-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2016-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2017-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2017-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2018-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2018-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2019-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2019-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2020-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2020-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2021-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2021-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2022-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2022-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2023-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2023-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2024-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2024-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013125,2025-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,INDL,C,013125,2025-12-31,HEALTHPEAK PROPERTIES INC,DOC,www.healthpeak.com
A,USD,STD,FS,C,013341,2010-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
A,USD,STD,INDL,C,013341,2010-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
A,USD,STD,FS,C,013341,2011-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
A,USD,STD,INDL,C,013341,2011-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
A,USD,STD,FS,C,013341,2012-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
A,USD,STD,INDL,C,013341,2012-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
A,USD,STD,FS,C,013341,2013-12-31,PROGRESSIVE CORP-OHIO,PGR,www.progressive.com
